Id transacción,Comercio Id,Mes Operacion,Estado,Moneda,# Transacciones,Monto Transaccion,Monto Contracargo (Venta)
2171,146,1/8/2021,IN_PROGRESS,MXN,"3,622","6,124,047",0
2172,146,1/8/2021,COMPLETED,MXN,"2,247","4,626,792",0
2173,146,1/8/2021,FAILED,MXN,334,"592,605.12",0
2174,147,1/7/2021,CANCELLED,MXN,"3,901","2,021,488.08",0
2175,147,1/7/2021,COMPLETED,MXN,"1,329","785,612",0
2176,147,1/7/2021,FAILED,MXN,249,"168,704",0
2177,147,1/7/2021,IN_PROGRESS,MXN,6,"2,420",0
2178,147,1/8/2021,CANCELLED,MXN,"3,924","2,142,652.31",0
2179,147,1/8/2021,COMPLETED,MXN,"1,553","1,005,006.45",250
2180,147,1/8/2021,FAILED,MXN,419,"763,907.38",0
2181,147,1/8/2021,IN_PROGRESS,MXN,47,"19,148.40","38,500"
2182,148,1/7/2021,COMPLETED,MXN,"4,866","5,446,779.45",0
2183á,148,1/7/2021,IN_PROGRESS,MXN,479,"567,920.43",0
2184,148,1/7/2021,FAILED,MXN,156,"124,134.09",0
2185,148,1/8/2021,COMPLETED,MXN,"5,226","5,788,211.63",0
2186p,148,1/8/2021,IN_PROGRESS,MXN,368,"454,462.50",0
2187,148,1/8/2021,FAILED,MXN,182,"129,984.71",0
2188,149,1/7/2021,COMPLETED,MXN,"4,159","978,307.95","17,403"
2189,149,1/7/2021,FAILED,MXN,"1,712","511,743",0
2190,149,1/7/2021,ERROR,MXN,1,259,0
2191,149,1/8/2021,COMPLETED,MXN,"3,835","885,340.40","15,034"
2192,149,1/8/2021,FAILED,MXN,"1,527","427,179.50",0
2193,150,1/7/2021,COMPLETED,MXN,"2,929","3,440,725.32","3,021.74"
2194,150,1/7/2021,FAILED,MXN,"2,451","2,874,127.28",0
2195,150,1/7/2021,ERROR,MXN,3,"1,298.76",0
2196,150,1/8/2021,COMPLETED,MXN,"3,150","4,585,633.79","4,907.03"
2197,150,1/8/2021,FAILED,MXN,"2,694","4,095,605.67",0
2198,150,1/8/2021,CANCELLED,MXN,1,"104,599.24",0
2199,151,1/7/2021,IN_PROGRESS,MXN,"3,559","4,068,677",0
2200,151,1/7/2021,COMPLETED,MXN,627,"747,480",0
2201,151,1/7/2021,FAILED,MXN,15,"9,350",0
2202,151,1/8/2021,IN_PROGRESS,MXN,"6,028","7,024,208",0
2203,151,1/8/2021,COMPLETED,MXN,765,"1,042,992",0
2204,151,1/8/2021,FAILED,MXN,30,"20,066",0
2205,152,1/7/2021,FAILED,MXN,"6,738","52,602,535.81",0
2206,152,1/7/2021,COMPLETED,MXN,"3,145","15,750,234.76","200,547.72"
2207,152,1/7/2021,CANCELLED,MXN,136,"1,052,665.52",0
2208,152,1/7/2021,ERROR,MXN,9,"58,283.57",0
2209,152,1/7/2021,IN_PROGRESS,MXN,1,"7,721",0
2210,152,1/8/2021,FAILED,MXN,876,"7,012,484.51",0
2211,152,1/8/2021,COMPLETED,MXN,8,"16,436.09",0
2212,152,1/8/2021,CANCELLED,MXN,1,"7,850",0
2213,152,1/8/2021,ERROR,MXN,1,"3,880",0
2214,153,1/7/2021,COMPLETED,MXN,"1,078","3,666,393.73",0
2215,153,1/7/2021,FAILED,MXN,"1,043","3,563,862.71",0
2216,153,1/7/2021,IN_PROGRESS,MXN,157,"467,301.54",0
2217,153,1/7/2021,CANCELLED,MXN,88,"259,788.93",0
2218,153,1/7/2021,EXPIRED,MXN,74,"243,560.41",0
2219,153,1/7/2021,ERROR,MXN,4,"12,224.21",0
2220,153,1/8/2021,COMPLETED,MXN,"4,201","8,355,558.38",0
2221,153,1/8/2021,FAILED,MXN,"3,467","8,176,949.56",0
2222,153,1/8/2021,IN_PROGRESS,MXN,374,"860,761.56",0
2223,153,1/8/2021,EXPIRED,MXN,220,"423,895.38",0
2224,153,1/8/2021,CANCELLED,MXN,197,"492,688.03",0
2225,153,1/8/2021,ERROR,MXN,4,"7,608.19",0
2226,154,1/7/2021,FAILED,MXN,"4,791","4,846,780.01",0
2227,154,1/7/2021,COMPLETED,MXN,666,"500,517.60","24,605.69"
2228,154,1/7/2021,ERROR,MXN,5,"2,951",0
2229,154,1/8/2021,FAILED,MXN,"4,999","5,290,845.37",0
2230,154,1/8/2021,COMPLETED,MXN,68,"190,199.44","1,018.45"
2231,155,1/7/2021,COMPLETED,MXN,"4,526","11,373,585.38",0
2232,155,1/7/2021,FAILED,MXN,611,"972,087.08",0
2233,155,1/7/2021,EXPIRED,MXN,28,"14,289.04",0
2234,155,1/7/2021,CANCELLED,MXN,3,"6,500",0
2235,155,1/8/2021,COMPLETED,MXN,"4,772","11,779,548.26",0
2236,155,1/8/2021,FAILED,MXN,464,"693,684.10",0
2237,155,1/8/2021,EXPIRED,MXN,24,"16,362.12",0
2238,155,1/8/2021,ERROR,MXN,1,"1,046.98",0
2239,156,1/7/2021,IN_PROGRESS,MXN,"4,569","9,320,511.84",0
2240,156,1/7/2021,COMPLETED,MXN,"1,429","3,358,302",0
2241,156,1/7/2021,FAILED,MXN,234,"354,814.64",0
2242,156,1/8/2021,IN_PROGRESS,MXN,"2,982","8,581,249",0
2243,156,1/8/2021,COMPLETED,MXN,"1,012","3,154,116",0
2244,156,1/8/2021,FAILED,MXN,187,"433,881.77",0
2245,157,1/7/2021,IN_PROGRESS,MXN,"4,668","16,445,153.94",0
2246,157,1/7/2021,COMPLETED,MXN,329,"719,712.53",0
2247,157,1/7/2021,FAILED,MXN,220,"783,216.45",0
2248,157,1/7/2021,EXPIRED,MXN,38,"110,179",0
2249,157,1/7/2021,ERROR,MXN,1,"3,105",0
2250,157,1/8/2021,IN_PROGRESS,MXN,"4,359","15,458,733.83",0
2251,157,1/8/2021,COMPLETED,MXN,293,"554,426.73",0
2252,157,1/8/2021,FAILED,MXN,175,"530,300.61",0
2253,157,1/8/2021,EXPIRED,MXN,33,"94,207.50",0
2254,158,1/7/2021,FAILED,MXN,"2,194","2,417,256.65",0
2255,158,1/7/2021,COMPLETED,MXN,"2,134","2,073,809.65","114,208.52"
2256,158,1/7/2021,ERROR,MXN,4,"1,950",0
2257,158,1/8/2021,FAILED,MXN,"3,010","3,148,861.50",0
2258,158,1/8/2021,COMPLETED,MXN,"2,747","2,356,890.52","228,027.68"
2259,158,1/8/2021,ERROR,MXN,3,958.64,0
2260,159,1/7/2021,FAILED,MXN,"2,997","9,699,908.58",0
2261,159,1/7/2021,COMPLETED,MXN,"1,524","2,078,302.02",0
2262,159,1/7/2021,EXPIRED,MXN,287,"2,166,449.04",0
2263,159,1/7/2021,IN_PROGRESS,MXN,46,"26,000",0
2264,159,1/7/2021,ERROR,MXN,12,"62,779.38",0
2265,159,1/8/2021,FAILED,MXN,"2,415","7,720,692.41",0
2266,159,1/8/2021,COMPLETED,MXN,"1,966","2,608,757.59",0
2267,159,1/8/2021,EXPIRED,MXN,735,"3,054,611.71",0
2268ttt,159,1/8/2021,IN_PROGRESS,MXN,70,"58,100",0
2269,159,1/8/2021,ERROR,MXN,7,"4,478.93",0
2270,160,1/7/2021,COMPLETED,MXN,"3,565","4,947,538.80","280,257.92"
2271,160,1/7/2021,FAILED,MXN,"2,024","3,189,023.70",0
2272,160,1/7/2021,ERROR,MXN,4,"4,767.12",0
2273,160,1/8/2021,COMPLETED,MXN,"2,870","3,311,643.90","141,432.09"
2274,160,1/8/2021,FAILED,MXN,"1,542","2,104,111.23",0
2275,160,1/8/2021,CANCELLED,MXN,5,"1,865,324.84",0
2276,160,1/8/2021,ERROR,MXN,1,990,0
2277,161,1/7/2021,COMPLETED,MXN,"6,082","116,610,121.35","583,609.50"
2278,161,1/7/2021,FAILED,MXN,"2,921","66,456,621.33",0
2279,161,1/7/2021,IN_PROGRESS,MXN,50,"790,060",0
2280,161,1/7/2021,ERROR,MXN,18,"277,632.80",0
2281,161,1/7/2021,CANCELLED,MXN,4,"85,140",0
2282,161,1/8/2021,COMPLETED,MXN,430,"6,248,836",0
2283,161,1/8/2021,FAILED,MXN,128,"2,023,988",0
2284,161,1/8/2021,CANCELLED,MXN,1,"9,910",0
2285,162,1/7/2021,COMPLETED,MXN,"3,020","864,830.15","1,500"
2286,162,1/7/2021,FAILED,MXN,"1,092","287,261",0
2287,162,1/7/2021,CANCELLED,MXN,243,"106,033",0
2288,162,1/7/2021,IN_PROGRESS,MXN,46,"9,000",0
2289,162,1/7/2021,ERROR,MXN,2,100,0
2290,162,1/8/2021,COMPLETED,MXN,"3,317","1,098,118.90",0
2291,162,1/8/2021,FAILED,MXN,"1,204","340,509",0
2292,162,1/8/2021,CANCELLED,MXN,261,"130,452.50",0
2293,162,1/8/2021,IN_PROGRESS,MXN,51,"13,500",0
2294,162,1/8/2021,ERROR,MXN,2,250,0
2295,163,1/7/2021,COMPLETED,MXN,"2,861","6,528,766.83",0
2296,163,1/7/2021,FAILED,MXN,"1,167","2,696,768.42",0
2297,163,1/7/2021,EXPIRED,MXN,740,"1,673,517.14",0
2298,163,1/7/2021,ERROR,MXN,8,"16,107.33",0
2299,163,1/8/2021,COMPLETED,MXN,"2,833","6,313,386.99",0
2300,163,1/8/2021,FAILED,MXN,989,"2,311,809.17",0
2301,163,1/8/2021,EXPIRED,MXN,629,"1,453,198.65",0
2302,163,1/8/2021,ERROR,MXN,3,"4,450.26",0
2303,163,1/8/2021,CANCELLED,MXN,1,"4,107",0
2304,164,1/7/2021,FAILED,MXN,"3,067","5,358,378",0
2305,164,1/7/2021,COMPLETED,MXN,"1,560","2,332,889.50","146,175.50"
2306,164,1/7/2021,ERROR,MXN,35,"55,277.50",0
2307,164,1/8/2021,FAILED,MXN,"3,090","5,034,342.50",0
2308,164,1/8/2021,COMPLETED,MXN,"1,278","1,737,053","177,274"
2309,164,1/8/2021,ERROR,MXN,14,"25,352.50",0
2310,165,1/7/2021,COMPLETED,MXN,"2,904","2,185,534.83","2,018.80"
2311,165,1/7/2021,FAILED,MXN,"1,188","898,637.80",0
2312,165,1/7/2021,CANCELLED,MXN,108,"69,013.49",0
2313,165,1/7/2021,CHARGE_PENDING,MXN,101,"83,258.96",0
2314,165,1/7/2021,ERROR,MXN,11,"6,356.70",0
2314,165,1/7/2021,ERROR,MXN,11,"6,356.70",0
2315$,165,1/8/2021,COMPLETED,MXN,"3,051","2,128,152.23","3,717.54"
2316,165,1/8/2021,FAILED,MXN,"1,430","990,596.65",0
2317,165,1/8/2021,CHARGE_PENDING,MXN,123,"82,531.62",0
2318,165,1/8/2021,CANCELLED,MXN,122,"77,115.44",0
2319,166,1/8/2021,ERROR,MXN,6,"2,547.23",0
2320,166,1/7/2021,COMPLETED,COP,"3,374","453,366,753","48,910,000"
2321,166,1/7/2021,FAILED,COP,"2,058","584,066,354",0
2322,166,1/7/2021,ERROR,COP,18,"4,039,000",0
2323,166,1/8/2021,COMPLETED,COP,"2,023","215,333,227","14,930,000"
2324,166,1/8/2021,FAILED,COP,"1,528","409,913,006",0
2325,167,1/8/2021,ERROR,COP,3,"666,188",0
2326,167,1/7/2021,COMPLETED,COP,"2,945","747,646,090",0
2327,167,1/7/2021,CANCELLED,COP,"1,093","143,395,498",0
2328,167,1/7/2021,FAILED,COP,840,"207,687,504",0
2329,167,1/7/2021,IN_PROGRESS,COP,154,"54,076,090",0
2330,167,1/8/2021,COMPLETED,COP,"2,586","700,375,717",0
2331,167,1/8/2021,FAILED,COP,799,"218,547,278",0
2332,167,1/8/2021,IN_PROGRESS,COP,217,"48,693,388",0
2333,168,1/8/2021,CANCELLED,COP,162,"31,599,026",0
2334,168,1/7/2021,FAILED,MXN,"2,173","116,800.01",0
2335,168,1/7/2021,COMPLETED,MXN,"1,639","89,025.83",535
2336,168,1/7/2021,EXPIRED,MXN,354,"15,946.95",0
2337,168,1/7/2021,ERROR,MXN,7,254.8,0
2338,168,1/8/2021,FAILED,MXN,"2,230","134,116.17",0
2339,168,1/8/2021,COMPLETED,MXN,"1,727","96,218.04",930
2340,168,1/8/2021,EXPIRED,MXN,527,"24,385.83",0
2341,169,1/8/2021,CANCELLED,MXN,2,"11,586.70",0
2342,169,1/7/2021,FAILED,MXN,"4,627","47,896,584.37",0
2343,169,1/7/2021,COMPLETED,MXN,"2,134","21,642,124.09","19,547.10"
2344,169,1/7/2021,IN_PROGRESS,MXN,414,"5,508,659.62",0
2345,169,1/7/2021,EXPIRED,MXN,390,"4,192,415.07",0
2346,169,1/7/2021,ERROR,MXN,8,"63,266.86",0
2347,169,1/8/2021,FAILED,MXN,565,"8,461,447.18",0
2348,169,1/8/2021,COMPLETED,MXN,289,"3,155,992.29",0
2349,169,1/8/2021,IN_PROGRESS,MXN,136,"2,142,376.02",0
2350,169,1/8/2021,EXPIRED,MXN,54,"575,290.29",0
2351,169,1/8/2021,CANCELLED,MXN,1,"35,196.52",0
2352,170,1/8/2021,ERROR,MXN,1,"8,981.10",0
2353,170,1/7/2021,COMPLETED,CLP,"1,390","79,170,359",0
2354,170,1/7/2021,COMPLETED,USD,855,"54,643.19",0
2355&,170,1/7/2021,COMPLETED,ARS,1,"10,915",0
2356,170,1/7/2021,FAILED,USD,"1,871","189,810.42",0
2357,170,1/7/2021,FAILED,CLP,366,"34,241,946",0
2358,170,1/7/2021,FAILED,ARS,1,"4,062,502",0
2359,170,1/7/2021,CANCELLED,CLP,500,"41,274,124",0
2360,170,1/7/2021,CHARGE_PENDING,CLP,49,"3,998,594",0
2361,170,1/7/2021,CHARGE_PENDING,USD,10,498.69,0
2362,170,1/7/2021,EXPIRED,USD,55,"5,983.17",0
2363,170,1/7/2021,EXPIRED,CLP,4,"343,603",0
2364,170,1/7/2021,ERROR,USD,1,5.9,0
2365,170,1/8/2021,COMPLETED,CLP,"1,191","92,628,439",0
2366,170,1/8/2021,COMPLETED,USD,532,"26,817.87",0
2367,170,1/8/2021,FAILED,USD,"1,024","80,169.68",0
2368,170,1/8/2021,FAILED,CLP,220,"24,381,815",0
2369,170,1/8/2021,CANCELLED,CLP,376,"31,488,428",0
2370,170,1/8/2021,CHARGE_PENDING,CLP,68,"4,579,579",0
2371,170,1/8/2021,CHARGE_PENDING,USD,2,692.1,0
2372,170,1/8/2021,EXPIRED,USD,27,"3,997.73",0
2373,171,1/8/2021,EXPIRED,CLP,6,"861,818",0
2374,171,1/7/2021,FAILED,MXN,"1,821","3,570,538.63",0
2375,171,1/7/2021,COMPLETED,MXN,"1,816","3,357,754.80",0
2376,171,1/7/2021,CANCELLED,MXN,835,"1,713,806.42",0
2377,171,1/7/2021,EXPIRED,MXN,247,"471,311.16",0
2378,171,1/7/2021,CHARGE_PENDING,MXN,10,"14,761.41",0
2379,171,1/7/2021,ERROR,MXN,4,"5,188",0
2380,171,1/8/2021,COMPLETED,MXN,"1,878","3,652,014.99",0
2381,171,1/8/2021,FAILED,MXN,969,"2,161,205.97",0
2382,171,1/8/2021,CANCELLED,MXN,504,"947,646.15",0
2383,171,1/8/2021,EXPIRED,MXN,245,"468,942.98",0
2384,171,1/8/2021,ERROR,MXN,2,"7,297",0
2385,172,1/8/2021,IN_PROGRESS,MXN,1,"3,199",0
2386,172,1/7/2021,COMPLETED,MXN,"3,262","388,493.68",576.39
2387,172,1/7/2021,FAILED,MXN,944,"112,057.13",0
2388,172,1/7/2021,ERROR,MXN,7,735.5,0
2389,172,1/8/2021,COMPLETED,MXN,"3,135","375,578.96",199.77
2390,173,1/8/2021,FAILED,MXN,934,"111,053.73",0
2391,173,1/7/2021,COMPLETED,MXN,"2,387","1,458,080.35",0
2392,173,1/7/2021,FAILED,MXN,"1,335","823,129.85",0
2393,173,1/7/2021,EXPIRED,MXN,227,"127,361.16",0
2394,173,1/7/2021,IN_PROGRESS,MXN,119,"72,647.98",0
2395,173,1/7/2021,ERROR,MXN,13,"4,992.02",0
2396,173,1/8/2021,COMPLETED,MXN,"2,757","1,748,056.64",0
2397,173,1/8/2021,FAILED,MXN,"1,060","694,230.14",0
2398,173,1/8/2021,EXPIRED,MXN,215,"132,345.69",0
2399,173,1/8/2021,IN_PROGRESS,MXN,146,"91,442.92",0
2400,174,1/8/2021,ERROR,MXN,7,"5,317.54",0
2401,174,1/7/2021,COMPLETED,MXN,"3,250","1,161,172.93",0
2402,174,1/7/2021,CHARGE_PENDING,MXN,500,"30,590",0
2403,174,1/7/2021,FAILED,MXN,269,"196,317.98",0
2404,174,1/8/2021,COMPLETED,MXN,"3,376","1,260,910.37",0
2405,174,1/8/2021,CHARGE_PENDING,MXN,497,"25,301",0
2406,175,1/8/2021,FAILED,MXN,299,"252,564.04",0
2407,175,1/7/2021,COMPLETED,MXN,"2,598","1,952,604","16,833"
2408,175,1/7/2021,FAILED,MXN,"1,460","1,739,470",0
2409,175,1/7/2021,EXPIRED,MXN,127,"104,927",0
2410,175,1/7/2021,ERROR,MXN,10,"8,933",0
2411,175,1/8/2021,COMPLETED,MXN,"2,323","1,652,361.50","11,525"
2412,175,1/8/2021,FAILED,MXN,"1,399","1,684,460",0
2413,175,1/8/2021,EXPIRED,MXN,271,"293,940",0
2414,176,1/8/2021,ERROR,MXN,1,"3,642",0
2415,176,1/7/2021,COMPLETED,MXN,"3,814","3,297,690.85",0
2416,176,1/7/2021,FAILED,MXN,34,"30,461.06",0
2417,176,1/7/2021,CANCELLED,MXN,12,"8,500",0
2418,176,1/8/2021,COMPLETED,MXN,"4,275","3,673,202.93",0
2419,176,1/8/2021,FAILED,MXN,49,"33,676",0
2420,177,1/8/2021,CANCELLED,MXN,3,678,0
2421,177,1/7/2021,COMPLETED,MXN,"1,842","4,606,025.85","24,725.01"
2422,177,1/7/2021,FAILED,MXN,"1,264","4,873,641.49",0
2423,177,1/7/2021,IN_PROGRESS,MXN,232,"791,205.27",0
2424,177,1/7/2021,CANCELLED,MXN,151,"828,390.65",0
2425,177,1/7/2021,EXPIRED,MXN,42,"59,703.41",0
2426,177,1/7/2021,ERROR,MXN,11,"19,617.78",0
2427,177,1/8/2021,COMPLETED,MXN,"2,208","5,355,746.47","26,693.86"
2428,177,1/8/2021,FAILED,MXN,"1,824","4,900,441.72",0
2429,177,1/8/2021,IN_PROGRESS,MXN,287,"914,886.04",0
2430,177,1/8/2021,CANCELLED,MXN,117,"1,031,467.37",0
2431,177,1/8/2021,EXPIRED,MXN,41,"78,431.33",0
2432,178,1/8/2021,CHARGE_PENDING,MXN,2,"1,014.45",0
2433,178,1/7/2021,COMPLETED,MXN,"1,776","10,719,209.09",0
2434,178,1/7/2021,CANCELLED,MXN,"1,408","12,459,634.35",0
2435,178,1/7/2021,IN_PROGRESS,MXN,691,"4,662,799.19",0
2436,178,1/8/2021,COMPLETED,MXN,"1,923","13,334,716.90",0
2437,178,1/8/2021,IN_PROGRESS,MXN,"1,082","6,473,946.58",0
2438,179,1/8/2021,CANCELLED,MXN,"1,036","6,795,564.99",0
2439,179,1/7/2021,COMPLETED,MXN,"3,931","21,543,110",0
2440,179,1/7/2021,FAILED,MXN,64,"280,778",0
2441,179,1/7/2021,CANCELLED,MXN,2,"5,890",0
2442,179,1/8/2021,COMPLETED,MXN,"3,726","19,870,070",0
2443,180,1/8/2021,FAILED,MXN,67,"336,500",0
2444,180,1/7/2021,FAILED,MXN,"3,891","18,127,524.82",0
2445,180,1/7/2021,COMPLETED,MXN,305,"747,496.91","18,785.36"
2446,180,1/7/2021,CANCELLED,MXN,25,"4,957.37",0
2447,180,1/7/2021,ERROR,MXN,15,"46,677.71",0
2448,180,1/8/2021,FAILED,MXN,"3,285","18,478,397.88",0
2449,180,1/8/2021,COMPLETED,MXN,203,"537,402.00","4,868.80"
2450,180,1/8/2021,CANCELLED,MXN,5,108.46,0
2451,181,1/8/2021,ERROR,MXN,3,"13,568.05",0
2452,181,1/7/2021,COMPLETED,MXN,"1,048","1,275,838.62",0
2453,181,1/7/2021,FAILED,MXN,708,"807,697.52",0
2454,181,1/7/2021,IN_PROGRESS,MXN,564,"702,286.92",0
2455,181,1/7/2021,CANCELLED,MXN,32,"44,206",0
2456,181,1/8/2021,COMPLETED,MXN,"2,713","2,055,662.87",950.6
2457,181,1/8/2021,IN_PROGRESS,MXN,"1,440","1,336,602.72",0
2458,181,1/8/2021,FAILED,MXN,"1,084","812,879.49",0
2459,182,1/8/2021,CANCELLED,MXN,115,"359,558",0
2460,182,1/7/2021,COMPLETED,MXN,"3,583","16,407,344.87",0
2461,182,1/7/2021,FAILED,MXN,55,"202,024",0
2462,182,1/7/2021,CANCELLED,MXN,1,"5,000",0
2463,182,1/8/2021,COMPLETED,MXN,"3,950","17,572,587.54",0
2464,183,1/8/2021,FAILED,MXN,66,"254,411",0
2465,183,1/7/2021,COMPLETED,MXN,"2,814","705,438.60","13,142"
2466,183,1/7/2021,FAILED,MXN,"1,128","379,545.60",0
2467,183,1/8/2021,COMPLETED,MXN,"2,732","672,776.20","8,282"
2468,183,1/8/2021,FAILED,MXN,960,"286,457.10",0
2469,184,1/8/2021,CANCELLED,MXN,3,"133,553.16",0
2470,184,1/7/2021,COMPLETED,MXN,"2,062","4,110,397.32","10,865.72"
2471,184,1/7/2021,FAILED,MXN,"1,208","2,497,126.18   $",0
2472,184,1/7/2021,CANCELLED,MXN,404,"954,171.91",0
2473,184,1/7/2021,IN_PROGRESS,MXN,21,"34,047.16",0
2474,184,1/8/2021,COMPLETED,MXN,"2,241","4,634,999.19","1,448.84"
2475,184,1/8/2021,FAILED,MXN,"1,241","2,612,838.49",0
2476,184,1/8/2021,CANCELLED,MXN,365,"974,887.19",0
2477,185,1/8/2021,IN_PROGRESS,MXN,45,"136,271.00",0
2478,185,1/7/2021,FAILED,MXN,"2,759","7,934,068.82",0
2479,185,1/7/2021,COMPLETED,MXN,"1,923","5,455,134.50","255,461.54"
2480,185,1/7/2021,ERROR,MXN,1,"3,198.78",0
2481,185,1/8/2021,FAILED,MXN,"1,839","5,412,741.55",0
2482,186,1/8/2021,COMPLETED,MXN,"1,014","2,887,080.74","145,327.66"
2483,186,1/7/2021,IN_PROGRESS,MXN,"3,015","3,852,100.59",0
2484,186,1/7/2021,COMPLETED,MXN,"1,700","2,117,738.26",0
2485,186,1/7/2021,FAILED,MXN,437,"536,515.77",0
2486,186,1/8/2021,IN_PROGRESS,MXN,"1,488","1,779,901.52",0
2487,186,1/8/2021,COMPLETED,MXN,673,"822,570.04",0
2488,186,1/8/2021,FAILED,MXN,108,"117,706.18",0
2489,187,1/8/2021,CANCELLED,MXN,2,"151,008.29",0
2490,187,1/7/2021,COMPLETED,COP,"1,859","139,007,195",0
2491,187,1/7/2021,FAILED,COP,"1,294","133,841,050",0
2492,187,1/7/2021,CANCELLED,COP,216,"13,390,780",0
2493,187,1/7/2021,IN_PROGRESS,COP,116,"6,341,500",0
2494,187,1/7/2021,CHARGE_PENDING,COP,1,"37,500","38,500"
2495,187,1/7/2021,ERROR,COP,1,"53,200",0
2496,187,1/8/2021,COMPLETED,COP,"2,142","156,475,500",0
2497,187,1/8/2021,FAILED,COP,"1,447","150,278,965",0
2498,187,1/8/2021,IN_PROGRESS,COP,181,"10,945,120",0
2499,187,1/8/2021,CANCELLED,COP,152,"8,023,500",0
2500,187,1/8/2021,ERROR,COP,3,"112,500",0
2501,188,1/8/2021,CHARGE_PENDING,COP,1,"102,000",0
2502,188,1/7/2021,FAILED,MXN,"4,780","95,850",0
2503,188,1/7/2021,COMPLETED,MXN,"1,696","33,574.44",395.84
2504,188,1/7/2021,ERROR,MXN,2,40.83,"38,500"
2505,188,1/7/2021,IN_PROGRESS,MXN,1,27.5,0
2506,188,1/8/2021,FAILED,MXN,665,"13,098.04",0
2507,188,1/8/2021,COMPLETED,MXN,17,"23,268.41",0
2508,189,1/8/2021,CANCELLED,MXN,1,"22,500",0
2509,189,1/7/2021,COMPLETED,MXN,"2,679","832,247.44","3,420.95"
2510,189,1/7/2021,FAILED,MXN,818,"312,830.48",0
2511,189,1/7/2021,IN_PROGRESS,MXN,25,"21,747.66",0
2512,189,1/7/2021,ERROR,MXN,4,"1,596.60",0
2513,189,1/8/2021,COMPLETED,MXN,"2,547","810,212.05","5,749.25"
2514,189,1/8/2021,FAILED,MXN,919,"366,701.37",0
2515,189,1/8/2021,IN_PROGRESS,MXN,11,"3,022.40",0
2516,190,1/8/2021,ERROR,MXN,2,598,0
2517,190,1/7/2021,COMPLETED,USD,"2,653","1,129,858.42",0
2518,190,1/7/2021,CHARGE_PENDING,USD,679,"472,845.34",0
2519,190,1/7/2021,FAILED,USD,611,"463,909.18",0
2520,190,1/7/2021,ERROR,USD,37,"18,993.79",0
2521,190,1/7/2021,IN_PROGRESS,USD,1,10,"38,500"
2522,190,1/8/2021,COMPLETED,USD,"2,020","776,782.78",0
2523,190,1/8/2021,CHARGE_PENDING,USD,502,"330,535.27",0
2524,190,1/8/2021,FAILED,USD,407,"290,914.30",0
2525,190,1/8/2021,ERROR,USD,17,"17,388.65",0
2526,191,1/8/2021,IN_PROGRESS,USD,1,65,0
2527,191,1/7/2021,COMPLETED,MXN,"3,069","5,212,000.54",0
2528,191,1/7/2021,FAILED,MXN,279,"613,887.17",0
2529,191,1/7/2021,CANCELLED,MXN,3,"4,070",0
2530,191,1/8/2021,COMPLETED,MXN,"3,240","5,782,043.27",0
2531,192,1/8/2021,FAILED,MXN,247,"719,325.98",0
2532,192,1/7/2021,COMPLETED,MXN,"3,101","30,180,729.35",0
2533,192,1/7/2021,CANCELLED,MXN,4,"14,060.50",0
2534,192,1/7/2021,FAILED,MXN,3,"24,767",0
2535,192,1/8/2021,COMPLETED,MXN,"3,685","37,592,382.02",0
2536,193,1/8/2021,FAILED,MXN,6,"43,613.88",0
2537,193,1/7/2021,FAILED,MXN,"2,015","7,119,431.05",0
2538,193,1/7/2021,COMPLETED,MXN,"1,342","2,429,263.26","120,277.96"
2539,193,1/7/2021,CANCELLED,MXN,2,"4,122.92",0
2540,193,1/8/2021,FAILED,MXN,"1,971","6,640,913.23",0
2541,193,1/8/2021,COMPLETED,MXN,"1,292","2,435,030.09","125,510"
2542,194,1/8/2021,CANCELLED,MXN,9,"22,276.54",0
2543,194,1/7/2021,COMPLETED,MXN,"2,304","1,017,174",100
2544,194,1/7/2021,FAILED,MXN,584,"311,592","38,500"
2545,194,1/7/2021,CANCELLED,MXN,149,"114,697",0
2546,194,1/7/2021,IN_PROGRESS,MXN,117,"24,680",0
2547,194,1/8/2021,COMPLETED,MXN,"2,510","1,381,261","2,900"
2548,194,1/8/2021,FAILED,MXN,615,"288,886",0
2549,194,1/8/2021,CANCELLED,MXN,196,"71,426",0
2550,194,1/8/2021,IN_PROGRESS,MXN,121,"120,620",0
2551,195,1/8/2021,ERROR,MXN,4,710,0
2552,195,1/7/2021,FAILED,MXN,"1,191","9,314,628.51",0
2553,195,1/7/2021,COMPLETED,MXN,"1,103","7,509,201.63",0
2554,195,1/7/2021,IN_PROGRESS,MXN,285,"2,167,459.13",0
2555,195,1/7/2021,CANCELLED,MXN,266,"3,332,550.11",0
2556,195,1/7/2021,EXPIRED,MXN,148,"1,123,353.39",0
2557,195,1/7/2021,ERROR,MXN,11,"29,230.74",0
2558,195,1/8/2021,FAILED,MXN,"1,461","15,589,618.31",0
2559,195,1/8/2021,COMPLETED,MXN,"1,274","9,361,727.40",0
2560,195,1/8/2021,IN_PROGRESS,MXN,355,"3,505,695.64",0
2561,195,1/8/2021,CANCELLED,MXN,276,"5,186,141.13",0
2562,195,1/8/2021,EXPIRED,MXN,123,"1,283,387.68",0
2563,196,1/8/2021,ERROR,MXN,2,"19,252.92","38,500"
2564,196,1/7/2021,COMPLETED,MXN,"2,133","1,487,361.95","3,804.66"
2565,196,1/7/2021,FAILED,MXN,"1,139","1,101,367.01",0
2566,196,1/7/2021,ERROR,MXN,1,300.36,0
